label,youtube_id,time_start,time_end,split,is_cc
shaving head,Wyw5qGOwUYA,222,232,train,0
shaving head,YcPVgJP5Wx4,123,133,train,0
shaving head,_HYCIb1Sd8w,69,79,train,0
shaving head,_NllNRIISDc,22,32,train,0
shaving head,_otGugUB144,28,38,val,0
shaving head,aOQkkHS0Uk0,417,427,train,0
shaving head,aebVvwwnZH4,94,104,train,0
shaving head,bpOpo7emBKk,45,55,train,0
shaving head,dXNW-HjdwN4,44,54,train,0
shaving head,eBjrkKMqzmg,38,48,train,0
shaving head,eFYNwuh1O4E,258,268,train,0
shaving head,emTmOyaWDNM,205,215,train,0
shaving head,evaQ-cH1_dc,18,28,train,0
shaving head,eyx9MpezWIo,103,113,train,0
shaving head,f5hL3vVUdao,468,478,train,0
shaving head,fahLfdkXuJ0,95,105,val,0
shaving head,g7FQh1G1z0U,165,175,train,0
shaving head,g92nqwUsWQo,125,135,train,0
shaving head,ghROxz1eBLw,35,45,train,0
shaving head,jgVgnY_Pdk0,11,21,train,0
shaving head,l_5ICeerTZU,31,41,train,0
shaving head,mV-lOH2s4eU,277,287,train,0
shaving head,msHjIp3f1mQ,17,27,train,0
shaving head,npmJ1hB9TY4,75,85,train,0
shaving head,ou6eLbUR8iw,111,121,train,0
shaving head,phh2uDf4jDE,14,24,train,0
shaving head,poXkHJz_5YE,192,202,train,0
shaving head,qCvNJl7rBwc,434,444,train,0
shaving head,q_MEgKNlVxo,70,80,train,0
shaving head,rJFQO_dz4PU,303,313,train,0
shaving head,rRnE7RFfYgQ,8,18,train,0
shaving head,rbP0A_iYy8Y,477,487,train,0
shaving head,rhwsYIt2ZMU,252,262,train,0
shaving head,rtGewtUkwyA,219,229,train,1
shaving head,sD-TQ2sYdTQ,18,28,train,0
shaving head,vYAcAzYxA-o,28,38,train,0
shaving head,vxwBF2WscIA,58,68,train,0
shaving head,vysQ0ubFesg,98,108,train,0
shaving head,wHMsDKd3atU,93,103,train,0
shaving head,wPXrAuiiRZg,1157,1167,val,0
shaving head,x-GmEfog3N4,43,53,train,0
shaving head,xJ6v3HpfpoQ,36,46,train,0
shaving head,xcGEzygB6SQ,47,57,train,0
shaving head,yTf3Jx5eSG8,40,50,train,0
shaving head,yWHtxvocvJ8,215,225,train,0
shaving head,z0ZcS9t_myA,592,602,train,0
shaving head,zQRd4gvrSIQ,282,292,train,0
shaving head,zlzq0KrJXHs,153,163,train,0
shaving head,zvdChXqwq2Y,3,13,train,0
shot put,0gfC90gNQnw,2,12,train,0
shot put,0uXHgiYKV2g,0,10,train,0
shot put,2IBtNCWth2c,2,12,train,0
shot put,2xBr-eHptUw,10,20,val,0
shot put,31YAUca6CjI,2,12,train,0
shot put,4aQQRMRxzWs,5,15,train,1
shot put,50aOs2_BUUo,0,10,train,0
shot put,52uhuscMn08,22,32,train,0
shot put,53oWXL2GpO8,3,13,train,0
shot put,5pdwShpNQFU,3,13,train,0
shot put,6JDTVQ7IAEQ,200,210,train,0
shot put,6M2wGYbG1Ws,1,11,train,0
shot put,6UWuEN02k6w,3,13,train,0
shot put,7ou8COwb8z0,1,11,train,0
shot put,8k_hoz26hh8,6,16,train,0
shot put,91ePHQd9k18,1,11,train,0
shot put,93kzReJnE2k,14,24,train,0
shot put,B6q7XI0IAC4,4,14,train,0
shot put,BkSUp1nkZEE,4,14,train,0
shot put,Cf5LvZYe0Lo,2,12,train,0
shot put,CyNgjhUUEDs,4,14,val,0
shot put,DEQ9ZJZoUIQ,2,12,train,0
shot put,DkJZQHMXO1U,0,10,train,0
shot put,EUFebtU6bYo,579,589,train,0
shot put,FVkqreL7fm8,0,10,train,0
shot put,G-BoDOq7WZI,0,10,train,0
shot put,HAY4s-SOvs8,0,10,train,0
shot put,J5juyG0fpto,2,12,train,0
shot put,LCETqr-BuEM,0,10,val,0
shot put,MHyypcyAKcI,2,12,train,0
shot put,MJJ-7x2QIl0,31,41,train,0
shot put,MgZXAlH0Gp0,3,13,train,0
shot put,NOoU1IrwEKE,7,17,train,0
shot put,NVIRgsaIHU4,1,11,train,0
shot put,OUtpEwgzPJo,8,18,train,0
shot put,ObchAnaozTo,9,19,train,0
shot put,OjsjRE6G25A,3,13,train,0
shot put,PDO3WzvCHLM,13,23,val,1
shot put,PUVnd_1fphs,1,11,train,0
shot put,Pi74J3KbYlc,9,19,train,0
shot put,Pzl6sd3lQ9E,4,14,train,0
shot put,QQDeyhdIJWc,1,11,train,0
shot put,RheGOHqPCwk,46,56,train,0
shot put,Ri3qdMVC1dw,0,10,train,0
shot put,SCG_V4QJ9i8,1,11,train,0
shot put,SSUhv0QuP_U,1,11,train,0
shot put,ST344pgd_d0,16,26,train,0
shot put,SvCwCApW1GM,30,40,train,0
shot put,TP05BoKhyIg,39,49,train,0
shot put,Te2ti8yU0nY,1,11,train,0
shot put,TpWZ5Z2dG04,29,39,train,1
shot put,VanvWPpQNkQ,6,16,train,0
shot put,W2XrUeGeulg,1,11,train,0
shot put,X2GSstwf0eU,18,28,train,0
shot put,X3_aXKWJ2i8,14,24,train,0
shot put,X5i6LAuYLHA,2,12,train,0
shot put,XhZTEPRW5lk,1,11,train,0
shot put,XhgKnTVgwtc,7,17,train,0
shot put,YsuRFgJjBJw,2,12,train,0
shot put,Z181C1dHmaI,4,14,train,0
shot put,ZiYpWnb2AjA,12,22,train,0
shot put,ZlBL_bOEFyA,9,19,train,0
shot put,bqWgkZ9R8YQ,1,11,train,0
shot put,cTEhz26JRyU,1,11,train,0
shot put,chrafLJyBNA,1,11,train,0
shot put,dr-NbC8_Vwk,3,13,train,0
shot put,fO_CcZROSrM,4,14,train,0
shot put,fcEg5Z5X2JM,0,10,train,0
shot put,ftpAqrmQZuc,7,17,train,0
shot put,h0iJAY2kZUM,7,17,train,0
shot put,hmA5YVXigOY,79,89,train,0
shot put,iUy1Fe8YGWA,24,34,train,0
shot put,ixKu8q3YtFc,3,13,train,0
shot put,jbwLBvDQM5A,1,11,train,0
shot put,k8UXVMaUgUk,2,12,train,0
shot put,kNSD3qQcXRo,11,21,train,0
shot put,lkFIZxMIbEc,0,10,train,0
shot put,lqeNnsSS8A8,3,13,train,0
shot put,m7mNXJYj6OA,17,27,train,0
shot put,mMElJrrA77Q,81,91,train,0
shot put,mcKxvpzaT_k,7,17,val,0
shot put,mr2LNc05XWc,4,14,train,0
shot put,otA2yH9eR5E,46,56,val,0
shot put,q597r2H3c7A,4,14,train,0
shot put,r7OxgoaXvGs,12,22,train,0
shot put,tJ6zsYsLtBM,1,11,train,0
shot put,uSXauRyWJOw,21,31,train,0
shot put,uYbzeTXCozY,157,167,train,0
shot put,uhy7Kptg_dY,5,15,train,0
shot put,vLu1RDA0oZk,7,17,train,0
shot put,vMem_9qH_QE,2,12,train,0
shot put,vmqiHPSwHZk,1,11,train,0
shot put,w_TGQ3xjUpA,2,12,train,0
shot put,wsBdP8Vm3z4,2,12,train,0
shot put,wzbgsxvAbSA,33,43,train,0
shot put,xFIuvAkFYpM,45,55,train,0
shot put,y-XuRl0RHDY,21,31,train,0
shot put,yLSoZy3fzvE,4,14,train,0
shot put,ySNm8YmUJ5Y,13,23,train,0
shot put,z6ER35wIV8k,0,10,train,0
shuffling cards,-7BAFiKpApM,12,22,train,0
shuffling cards,-S5q7b5fBPs,0,10,train,0
shuffling cards,04V-Z2eDKMM,47,57,train,0
shuffling cards,1Ocpy8wKPN8,1,11,train,0
shuffling cards,2_cza-H062s,8,18,train,0
shuffling cards,3CIXKkjNG8g,53,63,train,0
shuffling cards,3NAWlrD7Kwk,45,55,train,0
shuffling cards,3RM37dl-87Q,69,79,train,0
shuffling cards,3RuuusR1tAY,227,237,train,0
shuffling cards,3rykeu3zz_4,20,30,train,0
shuffling cards,3zSMo3fY7eM,200,210,train,0
shuffling cards,4dTQcBqxDf0,1,11,train,0
shuffling cards,4vX54wZuHbM,20,30,train,0
shuffling cards,6AXAqLou0zs,66,76,train,0
shuffling cards,6X3g22u9xy0,23,33,train,0
shuffling cards,6hpTjTwKbLg,119,129,train,0
shuffling cards,6qOrDX9RKV0,4,14,train,1
shuffling cards,787iDRk38AM,69,79,train,0
shuffling cards,8I3L7jQ0Yos,1,11,train,0
shuffling cards,8OxIUyKgyO8,13,23,train,0
shuffling cards,A0J_487VquE,39,49,train,0
shuffling cards,A1v_p-lMUo0,54,64,train,0
shuffling cards,Ao5Yt4lU918,33,43,train,0
shuffling cards,CBjd9oImnW0,36,46,train,0
shuffling cards,CDrgC8_nYr0,27,37,train,0
shuffling cards,DveBiuWnhRM,3,13,train,0
shuffling cards,E1VVM5QG6Fs,33,43,train,0
shuffling cards,Ez69530FbBM,0,10,train,0
shuffling cards,G8sCcFtSZtk,69,79,train,0
shuffling cards,HYiWN9KKQRE,4,14,train,0
shuffling cards,HnPyYUBFtso,43,53,train,0
shuffling cards,IF1QQE65wZ8,6,16,train,0
shuffling cards,IbmmbSlSwN0,53,63,train,0
shuffling cards,J4WpfOS6OiY,166,176,val,0
shuffling cards,Jg4GddCWln4,127,137,train,0
shuffling cards,L5VVNy53XSw,41,51,train,0
shuffling cards,LdNkHmrtQdo,33,43,val,0
shuffling cards,Lh4ryGnoFJc,4,14,train,0
shuffling cards,MzQGQqdxXrU,27,37,train,0
shuffling cards,NDkpoF5YGYg,72,82,train,0
shuffling cards,Nctk37WOsYk,71,81,train,0
shuffling cards,Npg2xhfPjGo,15,25,train,0
shuffling cards,REw64cfLHZI,26,36,train,0
shuffling cards,RFImKIURWIs,128,138,train,0
shuffling cards,RhRh0T3ERMc,301,311,train,0
shuffling cards,T4SpOpTvOXM,78,88,train,0
shuffling cards,TYwZWgteKVQ,24,34,train,0
shuffling cards,U-GYvmZ8gPE,63,73,train,0
shuffling cards,VUpl5jgDYXQ,95,105,train,0
shuffling cards,WD29HjymLNQ,74,84,train,0
shuffling cards,Y4dKvX6DJDs,72,82,train,0
shuffling cards,YS81kz1GxnY,107,117,train,0
shuffling cards,YWohaege3ww,3,13,train,0
shuffling cards,_5Aue4VZ09s,35,45,train,0
shuffling cards,_X08QKgVw2E,24,34,train,0
shuffling cards,_q0Dmen2_3M,242,252,train,0
shuffling cards,_xkhgmUda3o,197,207,train,0
shuffling cards,a87Mtdi2xnY,31,41,train,1
shuffling cards,aKB-g4824jE,2,12,train,0
shuffling cards,cI4gbor6pXw,13,23,train,0
shuffling cards,cdAvgFQPjTY,1,11,train,0
shuffling cards,chNlXhEoWyM,4,14,train,0
shuffling cards,dNHtU7xbo0c,51,61,train,0
shuffling cards,e2yPWAndhZ8,100,110,train,0
shuffling cards,eud2ZIX7v0Y,54,64,train,0
shuffling cards,f6ZD1lDbW3M,76,86,train,0
shuffling cards,fnIbOeGfVpM,141,151,train,0
shuffling cards,g5obIV4ZDyQ,7,17,train,0
shuffling cards,gADglZki8Tg,7,17,train,0
shuffling cards,j1Q4RJ9jGIg,122,132,train,0
shuffling cards,jMjKGG6gIM0,51,61,train,0
shuffling cards,jY9SBxF5IiQ,14,24,train,0
shuffling cards,ju7vlANfhgs,132,142,train,0
shuffling cards,juoOExO59lI,395,405,train,0
shuffling cards,k_LDYBNKRLc,51,61,train,0
shuffling cards,kxuJy24vu4g,9,19,train,0
shuffling cards,lSsCfj39phE,17,27,train,0
shuffling cards,mrDLL9hKeeI,36,46,train,0
shuffling cards,ninb-8gA1WY,224,234,train,0
shuffling cards,of1RgU6jbu0,215,225,train,0
shuffling cards,p3l5XHmePsg,4,14,train,0
shuffling cards,p7xl_LrgzYE,515,525,train,0
shuffling cards,qqp8IjAfdr0,4,14,train,0
shuffling cards,qy-oG4axYQQ,4,14,train,0
shuffling cards,rDv2iSTs0H0,410,420,train,0
shuffling cards,scJTfkr36d8,29,39,train,0
shuffling cards,sdXBAggaLaU,111,121,train,0
shuffling cards,swA5igkOdvo,95,105,train,0
shuffling cards,tEHPjyyoSCo,134,144,train,0
shuffling cards,tESKGv56b3U,78,88,train,0
shuffling cards,uXCwpc4bLRQ,397,407,train,0
shuffling cards,vyVoFY2fcv0,7,17,val,0
shuffling cards,wNNNHG02oqo,229,239,train,0
shuffling cards,x112BP0g4_U,145,155,train,0
shuffling cards,x3uzvxPhxy4,90,100,train,0
shuffling cards,x7pZ0vBQcNI,93,103,train,0
shuffling cards,y4DYUAMyYeM,9,19,train,0
shuffling cards,y4kKT2fwDpA,15,25,train,0
shuffling cards,z7KkKrOUY2Y,4,14,train,0
shuffling cards,zpa6VR9XvtQ,32,42,train,0
slacklining,-lvctdCLT7o,23,33,train,0
slacklining,0UX-kwgZh8c,26,36,train,0
slacklining,1oalQS1Jp9w,2,12,train,0
slacklining,39UTXhksVe8,7,17,train,0
slacklining,3Y3qCSbAMls,42,52,train,0
slacklining,3YzG-jAIDwY,176,186,train,0
slacklining,3oJwZn1k-0w,0,10,train,0
slacklining,3sX_3x0h0kw,18,28,train,0
slacklining,4OMLrqke3gA,3,13,train,0
slacklining,4PRCqm6XahY,10,20,train,0
slacklining,4QJ6Q8Jl3zM,37,47,train,0
slacklining,5JhCFXHquys,16,26,train,0
slacklining,5PmKMHlKDRw,41,51,train,0
slacklining,5S6Mdac6lQQ,63,73,train,0
slacklining,5g9kDgtYZfw,91,101,train,0
slacklining,5rZzXa4JqCQ,62,72,train,0
slacklining,6a5t2JkPdl8,0,10,train,0
slacklining,6eSGbc_RHzg,6,16,train,0
slacklining,6zvJ8ioXHc0,97,107,train,0
slacklining,7N8YAWtyLUk,163,173,train,0
slacklining,7WIoMj0e-CM,48,58,train,0
slacklining,9XzvLmiB9k4,33,43,train,0
slacklining,9lGWLxwYoDo,93,103,train,0
slacklining,A32zXRh_pkI,1,11,train,0
slacklining,Bdd4ohRaFIY,19,29,val,0
slacklining,Bi0azI-h8KE,197,207,train,0
slacklining,BmzWC6gcoHA,327,337,train,0
slacklining,BnGWtiNJg94,37,47,train,0
slacklining,C0_YoZi6qvc,5,15,train,0
slacklining,DWb2Il-G9LM,11,21,train,0
slacklining,DyJ11KxrruU,17,27,train,0
slacklining,EzvPB9ww3hM,27,37,train,0
slacklining,GYwQ5dGKznY,37,47,val,0
slacklining,Gh73SnPWT34,83,93,train,0
slacklining,GqVPBrY4uAY,34,44,train,0
slacklining,GvbG1efwhNg,82,92,val,0
slacklining,HQdoxZRTl6U,22,32,train,0
slacklining,HmrxofFAygo,0,10,train,0
slacklining,I17ml35IW5g,11,21,train,0
slacklining,JQOmbuuulbM,6,16,train,0
slacklining,Jzds4XD47y0,0,10,train,0
slacklining,LGi3Ykq-874,0,10,train,0
slacklining,LIKgNtRdijo,92,102,train,0
slacklining,MAF2QEwwmeQ,55,65,train,0
slacklining,Nq7mWrIWc-w,37,47,train,0
slacklining,OJ8tpJ9p4QI,267,277,train,0
slacklining,P-QVtz65w7A,3,13,train,1
slacklining,P3UPJ3bBxQs,7,17,train,0
slacklining,QV_mbhw2Eh8,154,164,train,0
slacklining,QnQpOifBt1U,8,18,train,0
slacklining,SbJnmycvdbw,10,20,train,0
slacklining,SgflTtb7jiY,2,12,train,0
slacklining,TKzvz2b3r4E,64,74,train,0
slacklining,UPSaUWMg3pQ,10,20,val,0
slacklining,WaiD3mMBOYE,756,766,train,0
slacklining,YHzpIXMrXXU,226,236,train,0
slacklining,YccBELLZWZw,97,107,train,0
slacklining,YeAt3ZaQ3vw,62,72,train,0
slacklining,ZJfVH-SjB34,6,16,train,0
slacklining,_ne4BU-zP2Y,3,13,train,0
slacklining,bu34tEwAkp8,46,56,train,0
slacklining,cgyU1F268h8,2,12,train,0
slacklining,cp2VrzDCT3I,217,227,train,0
slacklining,e_czw-liH8g,10,20,val,0
slacklining,exKhHa_oGTI,31,41,train,0
slacklining,fTIdzf3QyfI,99,109,train,0
slacklining,fTZw5k1RLPw,1,11,val,0
slacklining,gCXPjLqmy5s,38,48,train,0
slacklining,giZ60hswR6c,146,156,val,0
slacklining,hmKkXce-n6A,363,373,train,0
slacklining,iL3eFRkC-88,2,12,train,0
slacklining,ijymXc3_9nY,2,12,train,0
slacklining,j2qYxmJBE9Y,48,58,train,0
slacklining,j3AnnH9u3cA,71,81,train,0
slacklining,jPU9NZoko9Y,2,12,train,0
slacklining,jeTi9Uv4Rq8,47,57,train,0
slacklining,jfYnfh-HtwM,0,10,train,0
slacklining,jjeozpwhlS4,124,134,train,0
slacklining,k63N1A47ETM,0,10,train,0
slacklining,kI7B2v4bIas,0,10,train,0
slacklining,kKhu3_nRxE8,3,13,val,0
slacklining,ktDaAtIYSLA,9,19,train,0
slacklining,llcYX-qfJ1o,4,14,train,0
slacklining,lluuJ8NzX-o,5,15,train,0
slacklining,m8Thz256wPk,285,295,train,0
slacklining,mkRTg1x0SPI,0,10,train,0
slacklining,o08FqEROPiQ,105,115,train,0
slacklining,okdkR1qlrwE,8,18,train,0
slacklining,opaMdptp2TY,133,143,train,0
slacklining,pXaOcJ3LfIY,41,51,train,0
slacklining,qKxXyYNO2rg,4,14,train,0
slacklining,qvCOHpcBhrg,63,73,train,0
slacklining,r2PGZYploHs,30,40,train,0
slacklining,rchfPymuxOQ,104,114,train,0
slacklining,rzERItJ0l2g,74,84,train,0
slacklining,s4N9R34WwZU,85,95,train,0
slacklining,shD1E39YkB4,10,20,train,0
slacklining,ukiYPDIP9Wo,714,724,train,0
slacklining,vSCCD7GUU1w,6,16,train,0
slacklining,zebLn2iIXYU,101,111,train,0
sled dog racing,-E3EtO4TeKE,420,430,train,0
sled dog racing,-ah6AVgpqBE,225,235,train,0
sled dog racing,07uRPBGZDpY,184,194,train,0
sled dog racing,2XkD5uKQHHc,352,362,train,0
sled dog racing,38u8vzLkmCs,265,275,train,0
sled dog racing,3Run4STJtrk,19,29,train,0
sled dog racing,3SvIk07fZ6s,26,36,train,0
sled dog racing,4f8KjtX2Tpo,23,33,train,0
sled dog racing,7LRwvd6zNXI,25,35,train,0
sled dog racing,7n8RSL9Kcto,44,54,train,0
sled dog racing,88El-aTLDOk,292,302,val,0
sled dog racing,8kBGN5CBYho,36,46,train,0
sled dog racing,8qo8dm0CxzA,163,173,train,0
sled dog racing,CNFDxgpV18c,593,603,train,0
sled dog racing,CwoCgEuJGkk,242,252,train,0
sled dog racing,DB7vPzUrHcU,0,10,train,0
sled dog racing,DEo_WE0vecM,514,524,val,0
sled dog racing,Dd_3DEhbGQg,58,68,train,0
sled dog racing,F-ilxwBGvns,50,60,val,0
sled dog racing,FAiy1c5ckqg,93,103,train,0
sled dog racing,F_H_E45M1ek,0,10,train,0
sled dog racing,FfOWna05kmE,32,42,train,0
sled dog racing,GCWZaQYJQU4,50,60,train,0
sled dog racing,GvuiwZEUUDw,2,12,train,0
sled dog racing,HeZ1zUtgT2A,54,64,train,0
sled dog racing,I3mUQ8v5T4A,562,572,train,0
sled dog racing,I8XfGS085hI,66,76,train,0
sled dog racing,IHQsvUBGC9Y,279,289,train,0
sled dog racing,IVMNt19TzQw,0,10,train,0
sled dog racing,JZPNZ_OlnoI,1,11,train,0
sled dog racing,L2jQfzzICdA,15,25,train,0
sled dog racing,L6p1hzWyx48,47,57,train,0
sled dog racing,LFsXzsrZRJo,5,15,train,0
sled dog racing,LLwUwQMbc08,143,153,train,0
sled dog racing,LOJKWSLyr6Q,6,16,val,0
sled dog racing,LVH-1EuQZN8,84,94,train,0
sled dog racing,LqsE0z4iNWM,0,10,train,0
sled dog racing,M037fnP7l18,63,73,train,0
sled dog racing,MLeeEc8ow_c,2,12,train,0
sled dog racing,MdJVi1Dp5Go,46,56,train,0
sled dog racing,MdtHGUOofKo,9,19,train,0
sled dog racing,Mz_KI04KFtE,89,99,train,0
sled dog racing,NJDeo59oOXo,10,20,train,0
sled dog racing,Q0jwFBKEj6w,27,37,train,0
sled dog racing,SSTViffpxX4,11,21,train,0
sled dog racing,SWYpqdmAbdQ,8,18,train,0
sled dog racing,SZFmSu-vjJ4,19,29,train,0
sled dog racing,TSzMUgNNzYo,27,37,train,0
sled dog racing,Ud1eG0oPt0Q,102,112,train,0
sled dog racing,UycolGZpWyw,0,10,train,0
sled dog racing,ZQfMS8xQe8c,16,26,train,0
sled dog racing,_4insWyfuuw,19,29,train,0
sled dog racing,_VfVe6tHzDE,49,59,train,0
sled dog racing,a3u9VL8gnIU,366,376,val,0
sled dog racing,bj9dhL6ZBOc,71,81,train,0
sled dog racing,c6yivqz7gMI,30,40,train,0
sled dog racing,cmWOqVEsRq0,65,75,train,0
sled dog racing,crMYR3X5x_o,202,212,train,0
sled dog racing,dP99NJ9vVtM,198,208,train,0
sled dog racing,f0OrT3ytbko,3,13,train,0
sled dog racing,fDIRQ_KPzQE,5,15,train,0
sled dog racing,gQA3tlYJdww,9,19,train,0
sled dog racing,gTx-YLwmr7E,18,28,val,0
sled dog racing,gXu9Jn-Lo_I,10,20,train,0
sled dog racing,grqwYqg73k4,0,10,train,0
sled dog racing,hiQ71jufdtQ,62,72,train,0
sled dog racing,hyHQAkWnMyU,7,17,train,0
sled dog racing,iWMWJB1Mr-Q,170,180,train,0
sled dog racing,iabvipIgWME,60,70,train,0
sled dog racing,j15VRlBi94Q,0,10,train,0
sled dog racing,jGCN3P8J584,71,81,train,0
sled dog racing,kuSgmNy9aFA,6,16,train,0
sled dog racing,lECbRoXm0Y0,4,14,train,0
sled dog racing,lmc8DUZStlM,4,14,train,0
sled dog racing,mPghAnYoxvQ,37,47,train,0
sled dog racing,mpp4HYU2mNk,1,11,train,0
sled dog racing,ohqW1kDq2cE,2,12,train,0
sled dog racing,prUW2RUfisQ,105,115,train,0
sled dog racing,q2g5gQCR3rs,1,11,train,0
sled dog racing,qdDNOzYtcQs,1,11,train,0
sled dog racing,r3DUMndDBdw,569,579,train,0
sled dog racing,rN2s_4M2Qd0,322,332,train,0
sled dog racing,rfIyL-X-56M,142,152,train,0
sled dog racing,rsYxQspBmKE,281,291,train,0
sled dog racing,sZcA8keiBSM,26,36,train,0
sled dog racing,t_YkYhy2LH4,65,75,train,0
sled dog racing,tdPuzqzKf7I,172,182,train,0
sled dog racing,uJ6rYgtRUto,75,85,train,0
sled dog racing,uMgN2na9UYk,11,21,train,0
sled dog racing,veAu7C8b84g,2,12,train,0
sled dog racing,wW1gyfLCEW4,624,634,train,0
sled dog racing,wXbnczh91OQ,38,48,train,0
sled dog racing,wyFposVVuWg,92,102,train,0
sled dog racing,xWwUnfoGF1I,3,13,train,0
sled dog racing,y9VzQwZuYQM,21,31,val,0
sled dog racing,yLhOj06AEfE,1,11,train,0
sled dog racing,yMQMfdV-Fzs,25,35,val,0
sled dog racing,ydx_ovZbNZs,0,10,train,0
sled dog racing,yr08dHTu4yc,3,13,train,0
sled dog racing,ytDsB7_W960,3,13,train,0
snowboarding,-AZAa3cH6V0,142,152,train,0
snowboarding,-ApmVDKi5BU,87,97,train,0
snowboarding,-QAojXhw5UE,0,10,train,0
snowboarding,-sBJpmtIk2U,15,25,train,0
snowboarding,1UO2RdoUuMI,108,118,val,0
snowboarding,1hQi5hnjmQk,52,62,train,0
snowboarding,2ka27xF7f10,1,11,train,0
snowboarding,2n8M-jFjrO8,177,187,train,0
snowboarding,3eFbHCn-8Y4,47,57,train,1
snowboarding,46aBx07Ru0M,234,244,train,0
snowboarding,4fi7z9VMDoQ,24,34,train,0
snowboarding,5PVAxCqXD6g,184,194,train,0
snowboarding,5VKmWbJMEAo,9,19,val,0
snowboarding,5ez25qlt1Y8,0,10,train,0
snowboarding,76Y-7Wgd96g,160,170,train,0
snowboarding,8xgAEfio64U,83,93,train,0
snowboarding,AK8r7Ugjy2o,41,51,train,0
snowboarding,AmiZPphhWnk,414,424,train,1
snowboarding,BKon4HW0juU,67,77,train,0
snowboarding,Cz9sG7lf8Rc,0,10,train,1
snowboarding,D8WnhOs60kI,173,183,train,0
snowboarding,DqUtBLx5WXw,1,11,train,1
snowboarding,EQO3mH56WmA,119,129,train,0
snowboarding,EwDWFqVcvJc,26,36,train,0
snowboarding,Ftwu4J4BoKE,349,359,train,0
snowboarding,GBG7OeQjyho,3,13,train,0
snowboarding,GH1JgBRoTaw,25,35,train,0
snowboarding,GkJbvGNuX-Y,142,152,train,0
snowboarding,HA7_XHkrZzk,40,50,train,0
snowboarding,HZCc4CyUNpo,136,146,train,0
snowboarding,I25heWWnp30,157,167,train,0
snowboarding,IHs7PQ3nLMo,116,126,train,0
snowboarding,IIjoocsnDxk,27,37,train,0
snowboarding,JiW2LU9bdv4,8,18,train,0
snowboarding,KQyQ1r6MdQw,127,137,train,1
snowboarding,KeiH6wjK0Xc,39,49,train,0
snowboarding,L9UJ1y8hJxs,117,127,train,0
snowboarding,MkfQg22UW7c,51,61,train,0
snowboarding,NRqBp1nj5T0,90,100,train,0
snowboarding,NfAdrv6neNA,22,32,train,0
snowboarding,O0WxO3GeuPg,7,17,train,1
snowboarding,OD_Xe5Z8fHM,87,97,train,0
snowboarding,OvMPOvSoWZc,185,195,train,0
snowboarding,PMSu-ppV5A4,41,51,train,0
snowboarding,PhYU0VdkcxM,194,204,train,0
snowboarding,RTQ2ngKdwEI,186,196,train,0
snowboarding,ReIv6TN0oHM,112,122,val,0
snowboarding,RfBisuFLL60,11,21,train,0
snowboarding,RpivUtXp_uw,532,542,train,0
snowboarding,SXOcMIfxKXs,92,102,val,0
snowboarding,SvWhTZ1U4W8,65,75,train,0
snowboarding,UJIKIC4hnFA,12,22,train,0
snowboarding,UigOypqPDvo,82,92,train,0
snowboarding,VWULiSO5x1c,215,225,train,1
snowboarding,VcZKzmclM2M,135,145,train,0
snowboarding,Vk1f1ieupdA,0,10,train,0
snowboarding,X4-2hn-emvc,232,242,train,0
snowboarding,XUEUxJ3mKjE,113,123,val,0
snowboarding,XgIZ6B7UyY8,55,65,train,0
snowboarding,XjgvNYh1ouU,42,52,train,0
snowboarding,ZSqVonYSXZE,535,545,train,0
snowboarding,_gsHJiWd81I,252,262,train,0
snowboarding,aSPswkzTV80,17,27,train,0
snowboarding,cYh4Wf6dzJE,119,129,train,0
snowboarding,cfTuboDQYHI,299,309,val,0
snowboarding,crWHHAEsars,2,12,train,0
snowboarding,d02pB5JdtDo,25,35,train,0
snowboarding,dhZhUi6V-MM,211,221,train,0
snowboarding,efdq5usPfuA,100,110,train,0
snowboarding,ehqvHA2Z-J4,8,18,train,0
snowboarding,g6pdc4Kna6g,3,13,train,1
snowboarding,hPeEELKrtbA,60,70,train,0
snowboarding,hQY5eVFwjwc,88,98,train,0
snowboarding,hedk7IvMdEg,1,11,train,0
snowboarding,iHocos21QIk,188,198,train,0
snowboarding,iWqg5PpZF6E,155,165,train,0
snowboarding,iz1uH65rQZw,118,128,train,0
snowboarding,jA-6wELcpnY,265,275,train,0
snowboarding,k7UQGwgzXVI,297,307,train,0
snowboarding,k_XjjdVjrQk,42,52,train,0
snowboarding,kh29_SERH0Y,81,91,train,0
snowboarding,lVoGrNpDoW8,88,98,train,0
snowboarding,ntGq4wH-8ac,158,168,train,0
snowboarding,nwJs-82Wmr8,84,94,train,0
snowboarding,op5MNXaSlYg,28,38,train,0
snowboarding,przQWNp4kSg,43,53,train,0
snowboarding,s7EDsu92oVc,222,232,train,0
snowboarding,sKNDPSibqFE,435,445,train,0
snowboarding,tDUGudCTJb8,15,25,train,0
snowboarding,u1o4ieCJsDQ,284,294,train,0
snowboarding,u2gQ4TMqbbo,50,60,train,1
snowboarding,ubc5NXYvsMw,50,60,train,1
snowboarding,uoZYG6jej7k,56,66,train,0
snowboarding,vq-Z9x0x_4Q,221,231,train,0
snowboarding,wDejrbbUb6w,10,20,train,0
snowboarding,xDXez33CX9w,125,135,train,0
snowboarding,xlJU5PmhBY8,29,39,train,0
snowboarding,y505UOwt-Fw,215,225,train,0
snowboarding,yArNMUkiCjY,0,10,train,0
snowboarding,yHE7V3eiOgs,37,47,val,0
somersaulting,1C801G3lS68,68,78,train,0
